CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.02.02;Aplicações em Depósitos Interfinanceiros;34780566.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.02.02;Aplicações em Depósitos Interfinanceiros;49768236.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.03;Títulos e Valores Mobiliários;17917941.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.03;Títulos e Valores Mobiliários;34841094.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.03.01;Carteira Própria;15642691.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.03.01;Carteira Própria;22662464.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.03.02;Vinculados a Compromissos de Recompra;1426493.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.03.02;Vinculados a Compromissos de Recompra;9032982.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.03.03;Vinculados à Prestação de Garantias;240686.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.03.03;Vinculados à Prestação de Garantias;2733489.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.03.04;Instrumentos Financeiros Derivativos;608071.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.03.04;Instrumentos Financeiros Derivativos;412159.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.04;Relações Interfinanceiras;64762041.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.04;Relações Interfinanceiras;69909398.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.04.01;Pagamentos e Recebimentos a Liquidar;591555.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.04.01;Pagamentos e Recebimentos a Liquidar;212677.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.04.02;Créd. Vin. Depósitos no Banco Central;59115355.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.04.02;Créd. Vin. Depósitos no Banco Central;65124107.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.04.03;Créd. Vin. Tesouro Nacional - Crédito Rural;38533.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.04.03;Créd. Vin. Tesouro Nacional - Crédito Rural;17543.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.04.04;Créd. Vin. Sistema Financeiro de Habitação;2734134.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.04.04;Créd. Vin. Sistema Financeiro de Habitação;2431268.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.04.05;Correspondentes;2282464.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.04.05;Correspondentes;2123803.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.05;Relações Interdependências;254747.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.05;Relações Interdependências;286943.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.05.01;Transferências Internas de Recursos;254747.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.05.01;Transferências Internas de Recursos;286943.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.06;Operações de Crédito;179160656.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.06;Operações de Crédito;115133779.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.06.01;Setor Público;619302.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.06.01;Setor Público;281170.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.06.02;Setor Privado;190819865.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.06.02;Setor Privado;122436349.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.06.03;Operações de Crédito Vinculadas a Cessão;505.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.06.03;Operações de Crédito Vinculadas a Cessão;598.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.06.04;Provisão para Operações de Crédito;-12279016.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.06.04;Provisão para Operações de Crédito;-7584338.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.07;Operações de Arrendamento Mercantil;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.07;Operações de Arrendamento Mercantil;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.08;Outros Créditos;131397488.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.08;Outros Créditos;126282209.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.08.01;Créditos por Avais e Fianças Honrados;362737.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.08.01;Créditos por Avais e Fianças Honrados;446862.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.08.02;Carteira de Câmbio;24899242.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.08.02;Carteira de Câmbio;16215670.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.08.03;Rendas a Receber;6845012.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.08.03;Rendas a Receber;6418660.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.08.04;Negociação e Intermediação de Valores;76523.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.08.04;Negociação e Intermediação de Valores;60461.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.08.05;Diversos;101908634.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.08.05;Diversos;106095589.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.08.06;Créditos Específicos;0.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.08.06;Créditos Específicos;0.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.08.07;Provisão para Outros Créditos;-2694660.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.08.07;Provisão para Outros Créditos;-2955033.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.09;Outros Valores e Bens;590190.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.09;Outros Valores e Bens;799970.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.09.01;Bens Não de Uso Próprio e Materiais em Estoque;508669.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.09.01;Bens Não de Uso Próprio e Materiais em Estoque;692110.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.09.02;Provisão para Desvalorizações;-149423.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.09.02;Provisão para Desvalorizações;-147262.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.01.09.03;Despesas Antecipadas;230944.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.01.09.03;Despesas Antecipadas;255122.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02;Ativo Realizável a Longo Prazo;611134408.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02;Ativo Realizável a Longo Prazo;696777983.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.01;Aplicações Interfinanceiras de Liquidez;67065969.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.01;Aplicações Interfinanceiras de Liquidez;61695189.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.01.01;Aplicações no Mercado Aberto;754911.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.01.01;Aplicações no Mercado Aberto;302889.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.01.02;Aplicações em Depósitos Interfinanceiros;66311058.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.01.02;Aplicações em Depósitos Interfinanceiros;61392502.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.01.03;(Provisão para perdas);0.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.01.03;(Provisão para perdas);-202.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.02;Títulos e Valores Mobiliários;126796933.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.02;Títulos e Valores Mobiliários;158979871.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.02.01;Carteira Própria;74076123.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.02.01;Carteira Própria;112906332.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.02.02;Vinculados a Compromissos de Recompra;49425307.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.02.02;Vinculados a Compromissos de Recompra;43607735.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.02.03;Vinculados à Prestação de Garantias;3220404.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.02.03;Vinculados à Prestação de Garantias;2054850.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.02.04;Instrumentos Financeiros Derivativos;75099.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.02.04;Instrumentos Financeiros Derivativos;410954.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.03;Relações Interfinanceiras;4092928.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.03;Relações Interfinanceiras;5010784.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.03.01;Pagamentos e Recebimentos a Liquidar;3445430.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.03.01;Pagamentos e Recebimentos a Liquidar;4464816.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.03.02;Créd. Vin. Tesouro Nacional - Crédito Rural;15115.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.03.02;Créd. Vin. Tesouro Nacional - Crédito Rural;9849.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.03.03;Repasses Interfinanceiros;632383.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.03.03;Repasses Interfinanceiros;536119.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.04;Relações Interdependências;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.04;Relações Interdependências;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.05;Operações de Crédito;358039270.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.05;Operações de Crédito;404654118.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.05.01;Setor Público;73885366.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.05.01;Setor Público;61633384.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.05.02;Setor Privado;303724102.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.05.02;Setor Privado;372666612.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.05.03;Operações de Crédito Vinculadas a Cessão;404563.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.05.03;Operações de Crédito Vinculadas a Cessão;330153.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.05.04;Provisão para Operações de Crédito;-19974761.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.05.04;Provisão para Operações de Crédito;-29976031.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.06;Operações de Arrendamento Mercantil;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.06;Operações de Arrendamento Mercantil;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.06.01;Setor Privado;0.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.06.01;Setor Privado;0.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.06.02;(Provisão para operações de arrendamento mercantil);0.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;ÚLTIMO;2019-12-31;1.02.06.02;(Provisão para operações de arrendamento mercantil);0.0000000000;N
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Balanço Patrimonial Ativo;REAL;MIL;PENÚLTIMO;2018-12-31;1.02.07;Outros Créditos;55133048.0000000000;S
