CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.08.04.04;Reserva de Lucros a Realizar;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.08.04.05;Reserva de Retenção de Lucros;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.08.04.05;Reserva de Retenção de Lucros;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.08.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.08.04.06;Reserva Especial para Dividendos Não Distribuídos;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.08.04.07;Reserva de Incentivos Fiscais;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.08.04.07;Reserva de Incentivos Fiscais;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.08.04.08;Dividendo Adicional Proposto;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.08.04.08;Dividendo Adicional Proposto;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.08.04.09;Ações em Tesouraria;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.08.04.09;Ações em Tesouraria;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.08.05;Lucros/Prejuízos Acumulados;-2745459.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.08.05;Lucros/Prejuízos Acumulados;-4046637.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.08.06;Ajustes de Avaliação Patrimonial;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;ÚLTIMO;2019-12-31;2.08.06;Ajustes de Avaliação Patrimonial;0.0000000000;S
00.000.000/0001-91;2019-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Balanço Patrimonial Passivo;REAL;MIL;PENÚLTIMO;2018-12-31;2.08.07;Ajustes Acumulados de Conversão;0.0000000000;S
