CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.02.03;Operações de Arrendamento Mercantil;0.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;3.02.03;Operações de Arrendamento Mercantil;0.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.02.04;Operações de venda ou de Transferência de Ativos Fin;0.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;3.02.04;Operações de venda ou de Transferência de Ativos Fin;0.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.02.05;Provisão p/ Créditos de Liquidação Duvidosa;-22530428.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;3.02.05;Provisão p/ Créditos de Liquidação Duvidosa;-25919228.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto de Intermediação Financeira;27761596.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;3.03;Resultado Bruto de Intermediação Financeira;21001945.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.04;Outras Despesas e Receitas Operacionais;-19154459.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;3.04;Outras Despesas e Receitas Operacionais;-11778778.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.04.01;Despesa de Provisão para Perda Esperada para Risco de Crédito;0.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;3.04.01;Despesa de Provisão para Perda Esperada para Risco de Crédito;0.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.04.02;Receitas de Prestação de Serviços;19900857.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;3.04.02;Receitas de Prestação de Serviços;19230759.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.04.03;Despesas com Pessoal;-21943743.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;3.04.03;Despesas com Pessoal;-20804814.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.04.04;Outras Despesas de Administrativas;-12568452.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;3.04.04;Outras Despesas de Administrativas;-12863669.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.04.05;Despesas Tributárias;-3530007.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;3.04.05;Despesas Tributárias;-3737449.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.04.06;Outras Receitas Operacionais;8127202.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;3.04.06;Outras Receitas Operacionais;5875120.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Individual - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;3.04.07;Outras Despesas Operacionais;-19680535.0000000000;S
