CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01;Caixa Líquido das Atividades Operacionais;58198504.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01;Caixa Líquido das Atividades Operacionais;206975326.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.01;Caixa Gerado pelas Operações;44997792.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.01;Caixa Gerado pelas Operações;43332870.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.01.01;Lucro ou Prejuízo Líquido antes dos Tributos sobre o Lucro;18888318.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.01.01;Lucro ou Prejuízo Líquido antes dos Tributos sobre o Lucro;13292883.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.01.02;Ajustes ao Lucro ou Prejuízo;26109474.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.01.02;Ajustes ao Lucro ou Prejuízo;30039987.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02;Variações nos Ativos e Passivos;13200712.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02;Variações nos Ativos e Passivos;163642456.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.01;Variação Líquida em Depósitos Compulsórios no Banco Central do Brasil;-6008752.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.01;Variação Líquida em Depósitos Compulsórios no Banco Central do Brasil;4815565.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.02;Variação líquida em empréstimos a instituições financeiras;-757169.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.02;Variação líquida em empréstimos a instituições financeiras;1322771.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.03;Variação líquida em aplicações em operações compromissadas;3457921.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.03;Variação líquida em aplicações em operações compromissadas;14286094.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.04;Variação líquida em ativos financeiros ao VJR;3072071.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.04;Variação líquida em ativos financeiros ao VJR;-11865274.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.05;Variação líquida em empréstimos a clientes;31443.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.05;Variação líquida em empréstimos a clientes;-79828845.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.06;Variação líquida em ativos não correntes disponíveis para venda;193.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.06;Variação líquida em ativos não correntes disponíveis para venda;88695.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.07;Variação líquida em outros ativos;-17034467.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.07;Variação líquida em outros ativos;-17553581.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.08;Variação líquida em depósitos de clientes;32634129.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.08;Variação líquida em depósitos de clientes;116981960.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.09;Variação líquida em valores a pagar a instituições financeiras;-4614438.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.09;Variação líquida em valores a pagar a instituições financeiras;-3513619.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.10;Variação líquida em passivos financeiros ao VJR;152335.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.10;Variação líquida em passivos financeiros ao VJR;2136679.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.11;Variação líquida em obrigações por operações compromissadas;1454125.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.11;Variação líquida em obrigações por operações compromissadas;99367495.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.12;Variação líquida em obrigações por emissão de títulos e valores mobiliários e outras obrigações;-1240928.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.12;Variação líquida em obrigações por emissão de títulos e valores mobiliários e outras obrigações;5561985.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.13;Variação líquida em outros passivos;6586832.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.13;Variação líquida em outros passivos;35102830.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.02.14;Caixa pago em impostos;-4532583.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.02.14;Caixa pago em impostos;-3260299.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.01.03;Outros;0.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.01.03;Outros;0.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.02;Caixa Líquido Atividades de Investimento;-30242912.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.02;Caixa Líquido Atividades de Investimento;-95707601.0000000000;S
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.02.01;Compra de Ativos financeiros ao VJORA;-150372171.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.02.01;Compra de Ativos financeiros ao VJORA;-213784964.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.02.02;Venda de Ativos Financeiros ao VJORA;116287254.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.02.02;Venda de Ativos Financeiros ao VJORA;125617520.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.02.03;Compra de Ativos financeiros ao CA;-1477342.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.02.03;Compra de Ativos financeiros ao CA;-6133568.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.02.04;Resgate de Ativos fianceiros ao CA;2348583.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.02.04;Resgate de Ativos fianceiros ao CA;346477.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.02.05;Compra de ativo imobilizado;-1729581.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.02.05;Compra de ativo imobilizado;-1715251.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.02.06;Venda de ativo imobilizado;4209.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.02.06;Venda de ativo imobilizado;287.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2019-01-01;2019-12-31;6.02.07;Aquisição de investimentos em coligadas e joint ventures;0.0000000000;N
00.000.000/0001-91;2020-12-31;2;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2020-01-01;2020-12-31;6.02.07;Aquisição de investimentos em coligadas e joint ventures;-35018.0000000000;N
